SRA	run_id	depth_category	artifact_group	artifact_name	source_path	destination_path	operation	status	rows_written	notes
ERR10619208	run_2026_05_30_151355	median	targeted_semantic_buckets	ERR10619208_bucket_2c_rare_impact_deprioritized.tsv	results/run_2026_05_30_151355/logs/stage12_exploration/lane_candidate_slices/ERR10619208_bucket_2c_rare_impact_deprioritized.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/sql_outputs/targeted_semantic_buckets/ERR10619208_bucket_2c_rare_impact_deprioritized.tsv	copy	ok	15	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619208	run_2026_05_30_151355	median	targeted_semantic_buckets	ERR10619208_bucket_3a_clinvar_supported_deprioritized.tsv	results/run_2026_05_30_151355/logs/stage12_exploration/lane_candidate_slices/ERR10619208_bucket_3a_clinvar_supported_deprioritized.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/sql_outputs/targeted_semantic_buckets/ERR10619208_bucket_3a_clinvar_supported_deprioritized.tsv	copy	ok	15	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619208	run_2026_05_30_151355	median	targeted_semantic_buckets	ERR10619208_bucket_3b_tier3_background_summary.tsv	results/run_2026_05_30_151355/logs/stage12_exploration/lane_candidate_slices/ERR10619208_bucket_3b_tier3_background_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/sql_outputs/targeted_semantic_buckets/ERR10619208_bucket_3b_tier3_background_summary.tsv	copy	ok	24	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619208	run_2026_05_30_151355	median	targeted_semantic_buckets	ERR10619208_bucket_4a_representative_noncoding_semantic_exemplars.tsv	results/run_2026_05_30_151355/logs/stage12_exploration/lane_candidate_slices/ERR10619208_bucket_4a_representative_noncoding_semantic_exemplars.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/sql_outputs/targeted_semantic_buckets/ERR10619208_bucket_4a_representative_noncoding_semantic_exemplars.tsv	copy	ok	15	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619208	run_2026_05_30_151355	median	tiered_gene_outputs	tier1_unique_genes.tsv	results/run_2026_05_30_151355/logs/stage12_exploration/unique_genes/ERR10619208_tier1_unique_genes.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/sql_outputs/tiered_gene_outputs/tier1_unique_genes.tsv	copy	ok	1	copied with contract-facing filename; gene_symbol missing values canonicalized to NO_GENE_SYMBOL
ERR10619208	run_2026_05_30_151355	median	tiered_gene_outputs	tier2_unique_genes.tsv	results/run_2026_05_30_151355/logs/stage12_exploration/unique_genes/ERR10619208_tier2_unique_genes.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/sql_outputs/tiered_gene_outputs/tier2_unique_genes.tsv	copy	ok	9179	copied with contract-facing filename; gene_symbol missing values canonicalized to NO_GENE_SYMBOL
ERR10619208	run_2026_05_30_151355	median	tiered_gene_outputs	tier3_unique_genes.tsv	results/run_2026_05_30_151355/logs/stage12_exploration/unique_genes/ERR10619208_tier3_unique_genes.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/sql_outputs/tiered_gene_outputs/tier3_unique_genes.tsv	copy	ok	26478	copied with contract-facing filename; gene_symbol missing values canonicalized to NO_GENE_SYMBOL
ERR10619212	run_2026_05_30_214724	q1	directory	figures		docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619212/figures	mkdir	ok	NA	directory ensured
ERR10619212	run_2026_05_30_214724	q1	directory	tables		docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619212/tables	mkdir	ok	NA	directory ensured
ERR10619212	run_2026_05_30_214724	q1	directory	targeted_semantic_buckets		docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619212/sql_outputs/targeted_semantic_buckets	mkdir	ok	NA	directory ensured
ERR10619212	run_2026_05_30_214724	q1	directory	tiered_gene_outputs		docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619212/sql_outputs/tiered_gene_outputs	mkdir	ok	NA	directory ensured
ERR10619212	run_2026_05_30_214724	q1	figure	ERR10619212_f5_interoperability_substrates.png	results/run_2026_05_30_214724/figures/ERR10619212_f5_interoperability_substrates.png	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619212/figures/ERR10619212_f5_interoperability_substrates.png	copy	ok	NA	copied actual VAP pluralized F5 filename
ERR10619212	run_2026_05_30_214724	q1	table	candidate_reviewability_readiness.tsv	docs/case_studies/cross_runs/cross_run_tables/candidate_reviewability_readiness.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619212/tables/candidate_reviewability_readiness.tsv	subset	ok	7	subset by exact run_id
ERR10619212	run_2026_05_30_214724	q1	table	overlay_gene_coding_clinical_evidence.tsv	docs/case_studies/cross_runs/cross_run_tables/overlay_gene_coding_clinical_evidence.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619212/tables/overlay_gene_coding_clinical_evidence.tsv	subset	ok	491	subset by exact run_id
