sample_id	run_id	assay_type	run_classification	gene_id	gene_symbol	overlay_source	overlay_source_count	overlay_source_list	mitocarta_hit	epi25_hit	match_key	frequency_status	rarity_flag	variant_count
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000161513	FDXR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000066926	FECH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000136877	FPGS	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000165060	FXN	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000106105	GARS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000059691	GATB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000171766	GATM	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000140905	GCSH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000104381	GDAP1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000168827	GFM1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000178445	GLDC	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000149124	GLYAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000125166	GOT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000119927	GPAM	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000186281	GPAT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000115159	GPD2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000137106	GRHPR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000137106	GRHPR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000132463	GRSF1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000104687	GSR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000100577	GSTZ1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000105793	GTPBP10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000130299	GTPBP3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000151806	GUF1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000138796	HADH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000138029	HADHB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000116882	HAO2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000119431	HDHD3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000069998	HDHD5	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000106049	HIBADH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000198130	HIBCH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000169567	HINT1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000111911	HINT3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000117305	HMGCL	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000133835	HSD17B4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000113013	HSPA9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000144381	HSPD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000109854	HTATIP2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000115317	HTRA2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000101365	IDH3B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000132305	IMMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000136003	ISCU	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000063241	ISOC2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000065427	KARS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000137944	KYAT3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000087299	L2HGDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000103642	LACTB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000002549	LAP3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000011376	LARS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000111716	LDHB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000111716	LDHB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000168924	LETM1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000050426	LETMD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000144182	LIPT1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000175536	LIPT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000196365	LONP1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000143353	LYPLAL1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000083099	LYRM2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000214113	LYRM4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000186687	LYRM7	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000133315	MACROD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000189221	MAOA	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000069535	MAOB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000078070	MCCC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000143384	MCL1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000156026	MCU	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000005059	MCUB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000050393	MCUR1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000146701	MDH2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000151376	ME3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000116353	MECR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000172878	METAP1D	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000172878	METAP1D	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000169519	METTL15	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000169519	METTL15	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000165792	METTL17	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000101574	METTL4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000123600	METTL8	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000168958	MFF	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000125871	MGME1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000008394	MGST1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000107745	MICU1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000148343	MIGA2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000148343	MIGA2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000027001	MIPEP	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000139428	MMAB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000168288	MMADHC	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000146085	MMUT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000124615	MOCS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000143158	MPC2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000254858	MPV17L2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000171861	MRM3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000169288	MRPL1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000180992	MRPL14	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000082515	MRPL22	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000185414	MRPL30	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000106591	MRPL32	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000132313	MRPL35	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000171421	MRPL36	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000116221	MRPL37	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000154719	MRPL39	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	5
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000105364	MRPL4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000185608	MRPL40	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000136522	MRPL47	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000149792	MRPL49	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000172590	MRPL52	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000183617	MRPL54	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000167862	MRPL58	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000143436	MRPL9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000048544	MRPS10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000116898	MRPS15	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000266472	MRPS21	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000062582	MRPS24	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000113048	MRPS27	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000147586	MRPS28	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000112996	MRPS30	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000090263	MRPS33	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000074071	MRPS34	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000061794	MRPS35	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000135972	MRPS9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000124532	MRS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000198899	MT-ATP6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000198727	MT-CYB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000198763	MT-ND2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000186205	MTARC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000186205	MTARC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000117791	MTARC2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000117791	MTARC2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000137409	MTCH1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000127989	MTERF1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000120832	MTERF2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000103707	MTFMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000103707	MTFMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000242114	MTFP1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000066855	MTFR1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000066855	MTFR1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000101181	MTG2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000101181	MTG2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000120254	MTHFD1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000120254	MTHFD1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000136371	MTHFS	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000085760	MTIF2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000107951	MTPAP	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000120662	MTRF1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000112031	MTRF1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000090432	MUL1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000139637	MYG1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000137513	NARS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000213995	NAXD	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000163382	NAXE	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000188554	NBR1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000130414	NDUFA10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000119421	NDUFA8	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000137806	NDUFAF1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000164182	NDUFAF2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000123545	NDUFAF4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000156170	NDUFAF6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000156170	NDUFAF6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000099795	NDUFB7	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000164258	NDUFS4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000115286	NDUFS7	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000178127	NDUFV2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000160194	NDUFV3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000136783	NIPSNAP3A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000123213	NLN	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000160703	NLRX1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000160703	NLRX1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000103202	NME4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000112992	NNT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000078618	NRDC	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000078618	NRDC	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000037474	NSUN2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000117481	NSUN4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000170917	NUDT6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000197444	OGDHL	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000162600	OMA1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
